Date;LV ActivePower;Wind Speed;Theoretical_Power_Curve;Wind Direction
12 12 2018 20:50;375.7684021;7.0464878;1037.0538810;198.4145050
12 12 2018 21:00;380.4543152;7.5099311;1263.0979675;199.6260986
12 12 2018 21:10;389.2858887;7.7913671;1412.8812385;198.3473053
12 12 2018 21:20;391.7380981;8.0880270;1580.8019224;200.6687927
12 12 2018 21:30;373.7155151;7.3921909;1202.7958553;200.8952026
12 12 2018 21:40;340.2134094;6.3061342;732.2225035;201.4174042
12 12 2018 21:50;379.1105957;7.2716341;1143.1118200;201.5970001
12 12 2018 22:00;374.7143860;6.9767580;1005.5603198;199.2879028
12 12 2018 22:10;379.1267090;7.1027279;1062.9114223;204.6943970
12 12 2018 22:20;387.5447998;7.5153871;1265.9043902;205.8914948
12 12 2018 22:30;380.6452026;6.9571819;996.8295349;201.0635986
12 12 2018 22:40;382.4426880;7.3789220;1196.1234379;199.9920959
12 12 2018 22:50;383.3764954;7.2160091;1116.2694166;199.7602997
12 12 2018 23:00;381.5831909;7.1171198;1069.5950314;199.5657959
12 12 2018 23:10;389.1455994;7.1076980;1065.2164356;203.5538025
12 12 2018 23:20;399.5078125;8.1271572;1603.6334361;206.1203003
12 12 2018 23:30;429.4187927;8.7690725;1996.3187515;204.8439026
12 12 2018 23:40;426.3595886;8.6338711;1911.1662430;204.6918030
12 12 2018 23:50;425.1495972;7.9793200;1518.1764481;201.5659943
13 12 2018 00:00;373.9325867;6.7572999;910.3767018;204.4933014
13 12 2018 00:10;359.3540039;6.1674042;681.9334847;205.4945984
13 12 2018 00:20;379.1557007;6.5620461;830.4754346;200.4078064
13 12 2018 00:30;383.4294128;6.7695780;915.5487776;203.4015961
13 12 2018 00:40;382.7236938;6.5393391;821.4649390;202.6047058
13 12 2018 00:50;391.4248962;6.4808578;798.5235356;200.3251953
13 12 2018 01:00;380.4436035;6.2961550;728.5359599;201.8352966
13 12 2018 01:10;373.5651855;6.0862441;653.4693564;212.6020966
13 12 2018 01:20;383.0054016;6.1193762;665.0042641;217.7662964
13 12 2018 01:30;389.0577087;6.2750778;720.7849264;210.3500061
13 12 2018 01:40;411.2077026;6.6093969;849.4516738;207.7588043
13 12 2018 01:50;505.6350098;7.1566310;1088.0855951;210.7055969
13 12 2018 02:00;676.7446899;7.2630858;1138.9586952;210.4609070
13 12 2018 02:10;609.1154175;6.7897081;924.0670636;211.9989014
13 12 2018 02:20;563.0228882;6.6170301;852.5344876;212.7758942
13 12 2018 02:30;722.6754150;6.9180331;979.5130199;211.8262024
13 12 2018 02:40;728.9686279;6.6884542;881.7029225;212.8087006
13 12 2018 02:50;800.9743042;6.6320529;858.6210621;214.4266968
13 12 2018 03:00;852.6384277;6.7126799;891.7297700;212.1820984
13 12 2018 03:10;684.3479004;6.2278452;703.5889850;211.0003052
13 12 2018 03:20;690.2647705;6.1998048;693.4936687;209.3126984
13 12 2018 03:30;697.3737793;6.1844320;687.9948231;209.2758026
13 12 2018 03:40;819.4859009;6.3076611;732.7874961;207.5065002
13 12 2018 03:50;1076.9790039;6.7657108;913.9178431;206.7584991
13 12 2018 04:00;1244.4689941;7.0181699;1024.1892202;203.8952026
13 12 2018 04:10;1553.9420166;7.3921189;1202.7595781;198.4602966
13 12 2018 04:20;1893.2290039;8.4005327;1767.0227084;196.0738983
13 12 2018 04:30;2020.8010254;9.0468712;2174.2498051;196.4940033
13 12 2018 04:40;2196.6120605;9.5093527;2447.2860814;194.9181061
13 12 2018 04:50;2078.3359375;9.0529394;2178.1733910;194.6790009
13 12 2018 05:00;2094.5090332;8.9458942;2109.1712259;193.2658997
13 12 2018 05:10;2033.7640381;8.8837223;2069.3183073;192.6497040
13 12 2018 05:20;1975.8199463;8.7788668;2002.5281493;192.1800995
13 12 2018 05:30;1883.4589844;8.6362677;1912.6660303;192.7516022
13 12 2018 05:40;1804.3100586;8.4827642;1817.3757344;191.7462006
13 12 2018 05:50;1902.4930420;8.6339197;1911.1966768;192.0428009
13 12 2018 06:00;1937.1600342;8.6749029;1936.8936035;193.3049927
13 12 2018 06:10;2267.9350586;9.4889383;2462.7255135;191.1230011
13 12 2018 06:20;2672.8889160;10.4504604;3041.8374976;191.2234955
13 12 2018 06:30;2514.6220703;9.9237375;2743.7651700;191.6717987
13 12 2018 06:40;2498.7609863;9.9714346;2774.2125450;192.7406006
13 12 2018 06:50;2368.5549316;9.5541792;2482.2448857;191.9790039
13 12 2018 07:00;2210.8049316;9.2902136;2332.5043736;190.0440979
13 12 2018 07:10;2475.4008789;9.7166986;2602.9911575;187.5359039
13 12 2018 07:20;2287.4050293;9.4272718;2422.2561649;186.3614044
13 12 2018 07:30;2282.9689941;9.5533724;2481.6221085;185.5139008
13 12 2018 07:40;1954.0290527;9.0378990;2168.4510965;186.2444000
13 12 2018 07:50;1867.0400391;8.8058825;2019.6824321;186.4093933
13 12 2018 08:00;2198.5270996;9.3714228;2385.6456911;187.3567047
13 12 2018 08:10;2017.6920166;9.1542244;2243.8500813;186.5207977
13 12 2018 08:20;2252.2451172;9.8262053;2679.2194238;184.3359070
13 12 2018 08:30;2664.7429199;10.6061401;3114.9053186;183.7604065
13 12 2018 08:40;2599.5700684;10.4562597;3044.6755071;183.4058990
13 12 2018 08:50;2419.2739258;9.9361668;2751.7692974;182.0590973
13 12 2018 09:00;2595.3391113;10.3682098;3000.5941831;182.1195068
13 12 2018 09:10;2205.0739746;9.3605413;2378.5181889;181.4046021
13 12 2018 09:20;2373.9418945;9.7141771;2601.1880611;179.6134949
13 12 2018 09:30;2369.9650879;9.6090517;2524.0537736;181.1118011
13 12 2018 09:40;2272.5900879;9.4047766;2407.5045741;181.0417938
13 12 2018 09:50;2150.5568848;9.0841341;2198.3641686;180.6045074
13 12 2018 10:00;1949.3129883;8.6125069;1897.8126751;183.8567047
13 12 2018 10:10;2204.5290527;9.2016954;2274.7423969;183.9324951
13 12 2018 10:20;2004.3089600;8.7930336;2011.5188833;183.9499969
13 12 2018 10:30;1949.0689697;8.8020277;2017.2323919;183.7774963
13 12 2018 10:40;2253.3320313;9.2559900;2310.1496574;182.5988007
13 12 2018 10:50;2766.1120605;10.2380104;2931.4291108;185.4205933
13 12 2018 11:00;2503.0930176;9.7260532;2609.6614650;182.5361938
13 12 2018 11:10;2856.3549805;10.5066996;3068.9763510;185.8025055
13 12 2018 11:20;3024.1879883;10.9574299;3257.2038656;186.4046936
13 12 2018 11:30;3343.2209473;11.5794697;3440.8430698;188.3415985
13 12 2018 11:40;3152.2099609;11.1617498;3326.6105866;186.4712982
13 12 2018 11:50;3131.4431152;11.3401699;3379.7742470;189.8394012
13 12 2018 12:00;3207.4079590;11.3770704;3389.9395485;188.4705963
13 12 2018 12:10;3243.9851074;11.6710100;3461.2547441;187.3417053
13 12 2018 12:20;3230.4179688;11.6065502;3447.0471453;190.0836945
13 12 2018 12:30;3336.8479004;11.7637796;3480.3416790;191.7402039
13 12 2018 12:40;3281.0148926;11.7354498;3474.6811718;190.4282990
13 12 2018 12:50;3525.1650391;12.5423098;3582.1582306;191.6851044
13 12 2018 13:00;3591.2128906;13.3506804;3600.0000000;194.4716034
13 12 2018 13:10;3602.4951172;13.6331701;3600.0000000;194.1293945
13 12 2018 13:20;3602.1918945;13.3832998;3600.0000000;190.8914948
13 12 2018 13:30;3601.0668945;12.8282700;3595.5925014;190.6486053
13 12 2018 13:40;3600.7050781;12.8587999;3596.3185124;190.8249969
13 12 2018 13:50;3600.4060059;13.0165501;3600.0000000;189.2850037
13 12 2018 14:00;3599.7451172;12.9971304;3597.9333423;186.1537018
13 12 2018 14:10;2814.7370605;10.8403196;3213.1014688;185.4263000
13 12 2018 14:20;2783.2819824;10.7618999;3181.7349399;187.0263977
13 12 2018 14:30;3450.9509277;12.0306597;3526.6373146;188.1278992
13 12 2018 14:40;3602.5061035;13.2409801;3600.0000000;189.9965973
13 12 2018 14:50;3602.6340332;13.7121000;3600.0000000;193.9029999
13 12 2018 15:00;3602.5930176;13.6571398;3600.0000000;194.8964996
13 12 2018 15:10;3602.6721191;13.7693005;3600.0000000;195.3950043
13 12 2018 15:20;3602.6489258;13.6721897;3600.0000000;194.0679016
13 12 2018 15:30;3602.7089844;13.9209003;3600.0000000;192.1150970
13 12 2018 15:40;3602.5959473;14.8466196;3600.0000000;189.2472992
13 12 2018 15:50;3602.5500488;15.3057604;3600.0000000;188.1199036
13 12 2018 16:00;3602.2309570;15.3998299;3600.0000000;184.7902985
13 12 2018 16:10;3602.4619141;15.4907999;3600.0000000;180.0299988
13 12 2018 16:20;3602.2680664;15.4640703;3600.0000000;177.8153076
13 12 2018 16:30;3602.4838867;14.7278204;3600.0000000;184.2989044
13 12 2018 16:40;3602.6140137;14.4323702;3600.0000000;186.1148071
13 12 2018 16:50;3602.5300293;13.8407297;3600.0000000;187.7454071
13 12 2018 17:00;3529.7529297;12.3860102;3569.6099661;187.3657990
13 12 2018 17:10;3543.0039063;12.5807104;3584.6697156;191.3305054
13 12 2018 17:20;3071.3889160;11.2802296;3362.6628996;194.8195038
13 12 2018 17:30;1980.7669678;9.2238970;2289.2116688;201.5223999
13 12 2018 17:40;842.4688721;6.8386831;944.9929596;207.6889038
13 12 2018 17:50;736.5372925;6.5977550;844.7625722;206.5888062
13 12 2018 18:00;797.5767212;6.9783840;1006.2876779;200.9907990
13 12 2018 18:10;870.9730225;7.2461648;1130.7678853;185.2760925
13 12 2018 18:20;629.5750122;6.5859551;840.0255534;164.0762939
13 12 2018 18:30;433.4107971;5.7561202;545.7846114;153.0664063
13 12 2018 18:40;21.7229004;2.8760290;0.0000000;97.7472534
13 12 2018 18:50;0.0000000;3.3645799;38.3000385;96.0801773
13 12 2018 19:00;0.0000000;2.7132311;0.0000000;111.7726974
13 12 2018 19:10;0.0000000;2.7661610;0.0000000;116.9320984
13 12 2018 19:20;141.7500000;4.7390890;274.3945875;116.7307968
13 12 2018 19:30;375.6431885;5.1737528;379.8601139;127.7958984
13 12 2018 19:40;891.9078979;6.5085211;809.3280529;140.0955048
13 12 2018 19:50;1808.7569580;8.6668940;1931.8637302;146.7622986
13 12 2018 20:00;1811.1490479;8.8615522;2055.1506013;153.5444946
13 12 2018 20:10;1521.2049561;8.2890892;1699.6346882;155.5337982
13 12 2018 20:20;1295.0930176;7.5817142;1300.3398078;160.4944000
13 12 2018 20:30;1333.1049805;7.8958230;1470.9150914;161.9273987
13 12 2018 20:40;1338.9790039;7.9348969;1492.9381142;159.8540955
13 12 2018 20:50;1209.7220459;7.6459670;1334.2471058;158.9013062
13 12 2018 21:00;997.1021729;6.9093690;975.7063317;162.6710052
13 12 2018 21:10;952.5866089;6.7368512;901.8021693;169.5041962
13 12 2018 21:20;1099.2989502;6.9120941;976.9026489;180.9006958
13 12 2018 21:30;1368.7010498;7.4639082;1239.3142326;185.1950073
13 12 2018 21:40;1739.2409668;8.3001528;1706.2786212;187.4152985
13 12 2018 21:50;1927.4229736;8.6096802;1896.0480717;189.1934052
13 12 2018 22:00;1880.0570068;8.6130562;1898.1556541;192.0345001
13 12 2018 22:10;1813.5629883;8.7813644;2004.1124702;189.6502991
13 12 2018 22:20;1817.0350342;8.6850929;1943.2988799;189.1464996
13 12 2018 22:30;2155.4760742;9.5922174;2511.3415388;193.3648071
13 12 2018 22:40;2203.8530273;9.4329262;2425.9651109;192.1439972
13 12 2018 22:50;2368.5910645;9.6772947;2574.5640005;190.4111938
13 12 2018 23:00;2057.7758789;9.1245623;2224.5811520;187.9447021
13 12 2018 23:10;2048.5139160;9.1586103;2246.7015438;188.1835938
13 12 2018 23:20;1926.8950195;8.9209614;2093.1679372;189.8079071
13 12 2018 23:30;1516.0000000;8.1579065;1621.6780919;192.4010010
13 12 2018 23:40;1231.8590088;7.6249089;1323.0759740;194.0776062
13 12 2018 23:50;1090.1090088;7.3933392;1203.3744732;193.1327972
14 12 2018 00:00;972.4821167;7.0649691;1045.5055669;194.2100067
14 12 2018 00:10;828.8969727;6.7376742;902.1463306;196.1284027
14 12 2018 00:20;696.0933838;6.3917980;764.3122593;192.5337982
14 12 2018 00:30;809.6281738;6.8180361;936.1359402;186.5948029
14 12 2018 00:40;878.4401245;6.9216542;981.1067403;186.7944946
14 12 2018 00:50;869.5260010;6.8357930;943.7500959;202.0144043
14 12 2018 01:00;836.9509888;6.8893518;966.9468886;208.2207031
14 12 2018 01:10;343.8107910;5.1374040;370.4864780;208.0648041
14 12 2018 01:20;372.0921936;5.4527898;455.5210073;203.8887024
14 12 2018 01:30;778.0532837;7.0830488;1053.8165959;198.3934021
14 12 2018 01:40;837.8546143;7.1867132;1102.3041680;192.7796021
14 12 2018 01:50;910.1093750;7.0590792;1042.8072476;194.3556061
14 12 2018 02:00;1332.9320068;7.9163079;1482.4400627;196.6952057
14 12 2018 02:10;1156.5030518;7.4870381;1251.2581882;195.4873047
14 12 2018 02:20;1503.0899658;8.2839928;1696.5776764;198.6089020
14 12 2018 02:30;1378.0839844;8.2066660;1650.4729181;194.5148010
14 12 2018 02:40;1395.5269775;8.3840084;1756.9671339;193.9468994
14 12 2018 02:50;1530.8850098;8.6206150;1902.8771683;195.7882996
14 12 2018 03:00;1250.7449951;8.2369852;1668.4871766;186.7019043
14 12 2018 03:10;883.8355713;7.1315808;1076.3383896;177.9087067
14 12 2018 03:20;785.0446167;6.8443851;947.4480106;179.2187042
14 12 2018 03:30;535.8859253;6.1033750;659.4188058;178.4682007
14 12 2018 03:40;731.8826294;6.5801692;837.7085410;173.1022949
14 12 2018 03:50;604.8352051;6.2170711;699.7000247;172.9311981
14 12 2018 04:00;505.2538147;5.8640642;580.0839459;177.1651001
14 12 2018 04:10;517.3729248;5.8790722;584.9474653;180.2453003
14 12 2018 04:20;472.4800110;5.7689600;549.8025070;183.3079987
14 12 2018 04:30;567.7678833;6.0357289;636.1082648;193.6309052
14 12 2018 04:40;636.7249756;6.2704110;719.0752027;193.2169952
14 12 2018 04:50;594.4926758;6.1075630;660.8780656;191.4438934
14 12 2018 05:00;621.2161865;6.2119350;697.8505467;187.5783997
14 12 2018 05:10;286.3096008;4.8653831;303.6043365;185.0117035
14 12 2018 05:20;191.0099945;4.4597368;213.5256328;194.5225067
14 12 2018 05:30;199.6894073;4.4549570;212.5260006;198.4835968
14 12 2018 05:40;337.7813110;5.2157960;390.8367274;197.4154968
14 12 2018 05:50;427.8998108;5.6828661;523.1754834;197.0700073
14 12 2018 06:00;464.6686096;5.7762070;552.0775855;205.0626984
14 12 2018 06:10;330.4466858;5.2465410;398.9562530;205.6609039
14 12 2018 06:20;408.3518982;5.7118068;532.0442800;206.8345032
14 12 2018 06:30;547.2918091;6.2288542;703.9538203;200.0921021
14 12 2018 06:40;578.8178101;6.2040219;695.0065713;196.3860016
14 12 2018 06:50;578.1262207;6.3159170;735.8469140;192.0305939
14 12 2018 07:00;1019.5369873;7.3554478;1184.3825605;186.3513947
14 12 2018 07:10;1227.9539795;7.8210101;1429.2234370;192.0841980
14 12 2018 07:20;1142.2490234;7.6326070;1327.1531773;193.9562988
14 12 2018 07:30;864.6732178;7.0665159;1046.2149724;192.6564026
14 12 2018 07:40;912.0759888;7.1093769;1065.9958301;188.2028961
14 12 2018 07:50;1179.2010498;7.6762781;1350.4253414;189.6296997
14 12 2018 08:00;932.6497803;7.0152879;1022.8857071;195.3670044
14 12 2018 08:10;1037.8900146;7.3151178;1164.3981108;194.8135986
14 12 2018 08:20;521.3889160;5.8493199;575.3286145;192.8970947
14 12 2018 08:30;363.5032043;5.3129592;416.7687006;192.6701965
14 12 2018 08:40;636.8583984;6.2468009;710.4613614;192.8173065
14 12 2018 08:50;628.9462891;6.3692980;755.8065315;191.5379944
14 12 2018 09:00;644.1021118;6.3970022;766.2874725;192.0729980
14 12 2018 09:10;797.0717163;6.7354388;901.2117366;195.5514984
14 12 2018 09:20;688.7395020;6.4798460;798.1299421;195.7274017
14 12 2018 09:30;661.1024780;6.4674358;793.3117853;200.7779999
14 12 2018 09:40;561.8463745;6.2385669;707.4713815;203.7330933
14 12 2018 09:50;585.6367798;6.3927741;764.6824997;202.2859955
14 12 2018 10:00;915.3765259;7.0657558;1045.8663539;200.5787048
14 12 2018 10:10;1009.1829834;6.8679242;957.6245765;199.4965973
14 12 2018 10:20;895.9572144;6.7564888;910.0356559;200.9615936
14 12 2018 10:30;889.0379028;6.8700390;958.5421407;203.2209015
14 12 2018 10:40;914.8212280;6.9151430;978.2421863;204.6903076
14 12 2018 10:50;1094.6490479;7.3421869;1177.7855437;203.2727966
14 12 2018 11:00;1262.1810303;7.6468930;1334.7396439;205.3453979
14 12 2018 11:10;1410.9129639;7.8942251;1470.0180568;205.3381958
14 12 2018 11:20;1714.4959717;8.4718084;1810.6378172;201.3209076
14 12 2018 11:30;1894.6020508;8.8203459;2028.8821501;200.1049042
14 12 2018 11:40;1525.5899658;8.0970821;1586.0721176;202.3110046
14 12 2018 11:50;1181.2469482;7.4705782;1242.7501080;204.5198975
14 12 2018 12:00;960.9487305;7.1604919;1089.9036629;205.7532959
14 12 2018 12:10;1120.8089600;7.3393068;1176.3561226;203.6983948
14 12 2018 12:20;1203.6479492;7.3612552;1187.2796891;203.5397949
14 12 2018 12:30;1205.2779541;7.4386010;1226.3394729;206.7731018
14 12 2018 12:40;1405.4570313;7.8790269;1461.5000976;208.7960052
14 12 2018 12:50;1429.9069824;7.9677281;1511.5704046;208.8506012
14 12 2018 13:00;1674.7889404;8.3161049;1715.8764804;205.4696045
14 12 2018 13:10;1928.0169678;8.8517303;2048.8815902;204.5135956
14 12 2018 13:20;1806.8430176;8.6854181;1943.5034004;204.3222046
14 12 2018 13:30;1514.3649902;8.1917315;1641.6300771;200.8614044
14 12 2018 13:40;1246.4239502;7.4962368;1256.0311126;199.8627014
14 12 2018 13:50;1477.8790283;7.8287311;1433.4967112;203.6544037
14 12 2018 14:00;1635.4100342;8.1116381;1594.5606223;201.2799988
14 12 2018 14:10;1486.0059814;8.1782360;1633.6569249;200.6539001
14 12 2018 14:20;1275.6920166;7.8491182;1444.8131598;203.2863007
14 12 2018 14:30;1332.4560547;8.0081139;1534.6466030;204.8112030
14 12 2018 14:40;1554.7640381;8.4749355;1812.5601095;196.5084991
14 12 2018 14:50;1606.0570068;8.6424255;1916.5213067;197.6230011
14 12 2018 15:00;1430.0760498;8.2086582;1651.6540635;193.7108002
14 12 2018 15:10;1394.4759521;8.0261660;1545.0163165;194.8464966
14 12 2018 15:20;1452.2840576;8.2261677;1662.0504449;196.0832062
14 12 2018 15:30;1452.7239990;8.1794434;1634.3695476;198.1035004
14 12 2018 15:40;1772.2900391;8.7756205;2000.4694608;197.0980072
14 12 2018 15:50;2041.5109863;9.2948589;2335.5406911;201.5596008
14 12 2018 16:00;2188.5258789;9.6717148;2570.4950862;202.3603058
14 12 2018 16:10;2003.9499512;9.4528303;2439.0242264;197.6139069
14 12 2018 16:20;2050.9741211;9.4406261;2431.0165132;199.1015015
14 12 2018 16:30;2191.2539063;9.5459814;2475.9060741;202.4837036
14 12 2018 16:40;2266.6779785;9.6957932;2587.9759689;202.2344971
14 12 2018 16:50;2110.7141113;9.4540215;2439.8058770;203.3934937
14 12 2018 17:00;2242.5739746;9.7245064;2608.5605391;204.4304047
14 12 2018 17:10;2320.8679199;9.8694887;2708.2469528;203.6009979
14 12 2018 17:20;2450.1809082;10.1634998;2889.6426426;206.7391968
14 12 2018 17:30;2535.4479980;10.3776302;3005.4126803;206.7769012
14 12 2018 17:40;2297.5061035;9.8829432;2717.1449525;207.1056976
14 12 2018 17:50;1839.8929443;8.9710331;2125.3340856;209.9859009
14 12 2018 18:00;1795.4479980;8.9857340;2134.7982473;208.6844940
14 12 2018 18:10;1538.9200439;8.4618931;1804.5474256;208.1699066
14 12 2018 18:20;1625.1379395;8.6355877;1912.2404667;207.5081024
14 12 2018 18:30;2046.9980469;9.4829397;2458.7871597;206.9674072
14 12 2018 18:40;1804.9460449;9.1519041;2242.3418118;203.4850006
14 12 2018 18:50;2248.5349121;9.6868887;2581.5347129;201.9069977
14 12 2018 19:00;2093.6250000;9.4387598;2429.7920740;200.7216034
14 12 2018 19:10;2565.8710938;10.3560305;2994.3277701;200.8970947
14 12 2018 19:20;2603.9020996;10.4700899;3051.4068126;201.5733032
14 12 2018 19:30;2292.0991211;9.8265390;2679.4456357;199.4528961
14 12 2018 19:40;2189.5910645;9.5856438;2506.3501211;200.9264984
14 12 2018 19:50;2289.8649902;9.9025640;2730.0156295;198.3540039
14 12 2018 20:00;2218.6730957;9.7702971;2640.8060348;197.2247925
14 12 2018 20:10;2477.4599609;10.4105396;3022.0524518;196.5415955
14 12 2018 20:20;2291.8911133;10.0229998;2806.3198931;197.3047028
14 12 2018 20:30;2254.0791016;9.9773111;2777.9138166;195.9575958
14 12 2018 20:40;2669.5600586;10.4593801;3046.1987766;195.1636047
14 12 2018 20:50;3235.2189941;11.5771103;3440.2958894;195.9407043
14 12 2018 21:00;3202.8200684;11.5179100;3426.2144729;195.6036987
14 12 2018 21:10;2836.2670898;10.8458700;3215.2651130;200.2080994
14 12 2018 21:20;3170.6420898;11.3684998;3387.6033509;202.3977051
14 12 2018 21:30;3147.1550293;11.7802601;3483.5672180;200.5509949
14 12 2018 21:40;3216.1340332;11.8620100;3498.8430111;200.0603943
14 12 2018 21:50;3383.3969727;12.0736399;3532.9396226;201.1721954
14 12 2018 22:00;3344.9160156;11.8424101;3495.2896530;200.7413025
14 12 2018 22:10;3427.5100098;12.0429401;3528.4699129;194.6634064
14 12 2018 22:20;3570.5549316;12.3600502;3567.1588592;195.5104980
14 12 2018 22:30;3338.8730469;11.8399401;3494.8369969;195.0059052
14 12 2018 22:40;2647.6799316;10.3759804;3004.5705699;191.2942963
14 12 2018 22:50;3170.3820801;11.3934498;3394.3626569;192.1269989
14 12 2018 23:00;2777.8000488;10.3022604;2966.1637459;194.5435944
14 12 2018 23:10;3332.8300781;12.0686903;3532.2297360;191.7368011
14 12 2018 23:20;3602.2460938;13.4335299;3600.0000000;197.4248962
14 12 2018 23:30;3602.2939453;13.4564505;3600.0000000;195.1132965
14 12 2018 23:40;3602.3010254;13.5049496;3600.0000000;198.8213959
